Id,MSSubClass,MSZoning,LotArea,Street,Utilities,BldgType,OverallQual,OverallCond,BsmtQual,YearBuilt,ExterQual,ExterCond,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,GarageCars,GarageCond,SalePrice
2462,50,RM,6240,Pave,AllPub,1Fam,5,7,TA,1930,TA,TA,966.0,GasA,1014,412,1.0,TA,
2463,50,RM,6120,Pave,AllPub,1Fam,5,6,TA,1926,TA,TA,756.0,GasA,903,378,2.0,TA,
2464,70,RM,7755,Pave,AllPub,1Fam,6,8,TA,1918,TA,Gd,1100.0,GasA,1100,1164,1.0,TA,
2465,50,RL,8850,Pave,AllPub,1Fam,6,7,TA,1920,TA,Gd,768.0,GasA,752,624,2.0,TA,
2466,50,RL,8550,Pave,AllPub,1Fam,5,5,Fa,1926,TA,TA,750.0,GasA,960,356,2.0,TA,
2467,70,RM,5700,Pave,AllPub,1Fam,7,6,TA,1929,TA,TA,672.0,GasA,672,672,2.0,TA,
2468,45,RM,5680,Pave,AllPub,1Fam,5,4,TA,1901,TA,TA,592.0,GasA,933,240,1.0,Fa,
2469,50,RM,5680,Pave,AllPub,1Fam,5,3,TA,1901,TA,TA,969.0,GasA,969,245,1.0,TA,
2470,80,RM,13200,Pave,AllPub,1Fam,6,6,TA,1963,TA,TA,741.0,GasA,1497,797,2.0,TA,
2471,60,RM,9780,Pave,AllPub,1Fam,7,9,TA,1950,TA,Ex,976.0,GasA,976,976,1.0,TA,
2472,50,RM,10320,Pave,AllPub,1Fam,6,5,TA,1915,TA,TA,1138.0,GasA,1138,1042,2.0,TA,
2473,190,RM,4330,Pave,AllPub,2fmCon,4,6,Fa,1958,TA,TA,808.0,GasA,838,477,2.0,TA,
2474,50,RM,10320,Pave,AllPub,1Fam,4,1,TA,1910,Fa,Fa,771.0,GasA,866,504,1.0,Fa,
2475,70,RL,12888,Pave,AllPub,1Fam,7,8,TA,1937,TA,Gd,1005.0,GasA,1262,1005,2.0,TA,
2476,190,RL,4484,Pave,AllPub,2fmCon,5,6,TA,1942,TA,TA,672.0,GasA,778,504,1.0,TA,
2477,190,RL,11235,Pave,AllPub,2fmCon,5,5,Gd,1963,TA,TA,925.0,GasA,999,0,1.0,TA,
2478,85,RL,11235,Pave,AllPub,1Fam,5,5,Gd,1964,TA,TA,1420.0,GasA,1452,0,2.0,TA,
2479,20,RL,14299,Pave,AllPub,1Fam,4,3,TA,1964,TA,TA,1005.0,GasA,1005,0,2.0,TA,
2480,80,RL,14149,Pave,AllPub,1Fam,5,8,TA,1964,Gd,Gd,980.0,GasA,1020,0,2.0,TA,
2481,20,RL,11677,Pave,AllPub,1Fam,5,4,TA,1966,TA,TA,1040.0,GasA,1040,0,1.0,TA,
2482,190,RL,8425,Pave,AllPub,2fmCon,5,6,Gd,1971,TA,TA,768.0,GasA,868,0,2.0,TA,
2483,20,RL,8665,Pave,AllPub,1Fam,5,5,TA,1968,TA,TA,876.0,GasA,897,0,1.0,TA,
2484,20,RL,8398,Pave,AllPub,1Fam,5,5,TA,1967,TA,Gd,943.0,GasA,943,0,2.0,TA,
2485,20,RL,8169,Pave,AllPub,1Fam,5,7,TA,1966,TA,Gd,912.0,GasA,912,0,1.0,TA,
2486,20,RL,14175,Pave,AllPub,1Fam,5,5,TA,1956,TA,TA,1240.0,GasA,1375,0,1.0,TA,
2487,60,RL,16779,Pave,AllPub,1Fam,5,4,Gd,1920,TA,Fa,671.0,GasA,1567,1087,2.0,TA,
2488,50,RL,6960,Pave,AllPub,1Fam,7,8,TA,1940,TA,TA,680.0,GasA,798,504,1.0,TA,
2489,20,RL,11375,Pave,AllPub,1Fam,6,5,TA,1954,TA,TA,967.0,GasA,1299,0,2.0,TA,
2490,20,RL,13770,Pave,AllPub,1Fam,5,6,TA,1958,TA,TA,1158.0,GasA,1176,0,1.0,TA,
2491,20,RL,9000,Pave,AllPub,1Fam,4,7,,1945,Fa,TA,0.0,GasA,998,0,2.0,TA,
2492,20,RL,11075,Pave,AllPub,1Fam,6,5,Gd,1984,TA,TA,1190.0,GasA,1522,0,2.0,TA,
2493,20,RL,17541,Pave,AllPub,1Fam,5,7,TA,1948,TA,Gd,409.0,GasA,1325,0,2.0,TA,
2494,20,RL,22692,Pave,AllPub,1Fam,5,5,TA,1953,TA,TA,1073.0,GasA,1630,0,2.0,TA,
2495,20,RL,17808,Pave,AllPub,1Fam,4,5,TA,1946,TA,TA,484.0,GasA,1242,0,1.0,TA,
2496,20,RL,12671,Pave,AllPub,1Fam,6,7,Gd,1954,TA,Gd,1288.0,GasA,2422,0,2.0,TA,
2497,50,RL,10512,Pave,AllPub,1Fam,6,6,TA,1954,TA,TA,988.0,GasA,988,638,1.0,TA,
2498,20,RL,5400,Pave,AllPub,1Fam,5,5,TA,1958,TA,TA,864.0,GasA,864,0,1.0,TA,
2499,30,RL,11515,Pave,AllPub,1Fam,4,5,,1958,TA,TA,0.0,GasA,943,0,1.0,TA,
2500,120,RL,3869,Pave,AllPub,TwnhsE,5,6,TA,1984,Gd,Ex,1038.0,GasA,1038,0,1.0,TA,
2501,20,RL,9280,Pave,AllPub,1Fam,5,6,Fa,1951,TA,TA,1342.0,GasA,1342,0,1.0,TA,
2502,50,RL,11100,Pave,AllPub,1Fam,5,6,TA,1951,TA,TA,1080.0,GasA,1080,400,1.0,TA,
2503,50,RL,7550,Pave,AllPub,1Fam,4,5,TA,1920,Fa,Fa,951.0,GasW,986,376,1.0,TA,
2504,50,RL,23920,Pave,AllPub,1Fam,6,5,TA,1984,TA,TA,1105.0,GasA,1105,717,2.0,TA,
2505,60,RL,9317,Pave,AllPub,1Fam,7,5,Gd,1994,Gd,Gd,779.0,GasA,1029,929,2.0,TA,
2506,20,RL,9178,Pave,AllPub,1Fam,8,5,Gd,2007,Gd,TA,1643.0,GasA,1651,0,3.0,TA,
2507,20,RL,10481,Pave,AllPub,1Fam,8,5,Gd,2006,Gd,TA,2140.0,GasA,2140,0,3.0,TA,
2508,20,RL,10235,Pave,AllPub,1Fam,8,5,Gd,2007,Gd,TA,1643.0,GasA,1651,0,3.0,TA,
2509,20,RL,11750,Pave,AllPub,1Fam,7,5,Gd,2005,Gd,TA,1546.0,GasA,1546,0,3.0,TA,
2510,20,RL,8760,Pave,AllPub,1Fam,8,5,Gd,2006,Gd,TA,1489.0,GasA,1500,0,2.0,TA,
2511,20,RL,7242,Pave,AllPub,1Fam,7,5,Gd,2005,Gd,TA,1270.0,GasA,1270,0,2.0,TA,
2512,60,RL,9316,Pave,AllPub,1Fam,7,5,Gd,2005,Gd,TA,879.0,GasA,879,916,2.0,TA,
2513,60,RL,8883,Pave,AllPub,1Fam,7,5,Gd,1988,Gd,TA,929.0,GasA,946,927,2.0,TA,
2514,20,RL,20064,Pave,AllPub,1Fam,8,6,Gd,1976,Gd,TA,966.0,GasA,1743,0,2.0,TA,
2515,20,RL,14217,Pave,AllPub,1Fam,5,5,Gd,1994,TA,TA,1022.0,GasA,1022,0,2.0,TA,
2516,60,RL,10021,Pave,AllPub,1Fam,6,6,Gd,1997,TA,Gd,635.0,GasA,646,662,2.0,TA,
2517,20,RL,8428,Pave,AllPub,1Fam,5,7,Gd,1994,TA,Gd,990.0,GasA,990,0,1.0,TA,
2518,20,RL,16561,Pave,AllPub,1Fam,5,5,Gd,1996,TA,TA,1097.0,GasA,1097,0,1.0,TA,
2519,60,RL,10820,Pave,AllPub,1Fam,7,5,Gd,1999,Gd,TA,988.0,GasA,988,885,2.0,TA,
2520,60,RL,12352,Pave,AllPub,1Fam,7,5,Gd,1998,Gd,TA,853.0,GasA,853,900,2.0,TA,
2521,60,RL,9543,Pave,AllPub,1Fam,7,5,Gd,2001,Gd,TA,845.0,GasA,845,845,2.0,TA,
2522,60,RL,8826,Pave,AllPub,1Fam,7,5,Gd,2000,Gd,TA,985.0,GasA,985,857,2.0,TA,
2523,20,RL,11800,Pave,AllPub,1Fam,5,5,Gd,1974,TA,TA,864.0,GasA,894,0,2.0,TA,
2524,80,RL,8660,Pave,AllPub,1Fam,5,5,Gd,1976,TA,Gd,1015.0,GasA,1025,0,2.0,TA,
2525,80,RL,9720,Pave,AllPub,1Fam,5,7,TA,1977,TA,TA,995.0,GasA,1009,0,2.0,TA,
2526,20,RL,8982,Pave,AllPub,1Fam,5,5,Gd,1977,TA,TA,1040.0,GasA,1040,0,2.0,TA,
2527,20,RL,16300,Pave,AllPub,1Fam,5,4,Gd,1977,TA,TA,876.0,GasA,907,0,1.0,TA,
2528,20,RL,9675,Pave,AllPub,1Fam,5,6,TA,1975,TA,TA,864.0,GasA,879,0,2.0,TA,
2529,20,RL,7200,Pave,AllPub,1Fam,5,5,TA,1972,TA,TA,864.0,GasA,864,0,2.0,Ex,
2530,20,RL,7200,Pave,AllPub,1Fam,4,8,TA,1972,TA,Gd,385.0,GasA,875,0,2.0,TA,
2531,20,RL,11354,Pave,AllPub,1Fam,7,5,TA,2000,Gd,TA,1673.0,GasA,1673,0,2.0,TA,
2532,60,RL,8749,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,979.0,GasA,992,940,2.0,TA,
2533,60,RL,8158,Pave,AllPub,1Fam,7,5,Gd,2002,Gd,TA,860.0,GasA,860,869,2.0,TA,
2534,20,RL,11927,Pave,AllPub,1Fam,8,5,Gd,1994,Gd,TA,1556.0,GasA,1592,0,2.0,TA,
2535,60,RL,12728,Pave,AllPub,1Fam,8,5,Gd,2001,Gd,TA,1531.0,GasA,1531,908,2.0,TA,
2536,60,RL,15295,Pave,AllPub,1Fam,7,5,Gd,1996,Gd,TA,860.0,GasA,1212,780,2.0,TA,
2537,20,RL,17227,Pave,AllPub,1Fam,8,5,Gd,1999,Gd,TA,1341.0,GasA,1341,0,2.0,TA,
2538,60,RL,8145,Pave,AllPub,1Fam,7,5,Gd,2007,Gd,TA,738.0,GasA,738,738,2.0,TA,
2539,20,RL,8769,Pave,AllPub,1Fam,7,5,Gd,2005,Gd,TA,1169.0,GasA,1190,0,2.0,TA,
2540,20,RL,8334,Pave,AllPub,1Fam,6,5,Gd,2006,Gd,TA,1330.0,GasA,1330,0,2.0,TA,
2541,60,RL,8333,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,738.0,GasA,738,753,2.0,TA,
2542,60,RL,9045,Pave,AllPub,1Fam,5,5,Gd,2005,Gd,TA,768.0,GasA,768,768,2.0,TA,
2543,85,RL,9825,Pave,AllPub,1Fam,5,5,Gd,1967,TA,TA,936.0,GasA,936,0,1.0,TA,
2544,20,RL,8308,Pave,AllPub,1Fam,4,6,TA,1963,TA,Gd,1088.0,GasA,1088,0,2.0,TA,
2545,50,RL,16287,Pave,AllPub,1Fam,5,6,TA,1925,TA,Gd,901.0,GasA,901,450,2.0,TA,
2546,20,RL,8240,Pave,AllPub,1Fam,6,6,TA,1960,TA,TA,1179.0,GasA,1179,0,2.0,TA,
2547,80,RL,6285,Pave,AllPub,1Fam,6,6,TA,1976,TA,Fa,960.0,GasA,1044,0,2.0,Fa,
2548,90,RL,9555,Pave,AllPub,Duplex,5,6,,1979,TA,TA,0.0,GasA,1100,1133,2.0,Gd,
2549,60,RL,7023,Pave,AllPub,1Fam,5,5,Gd,2005,TA,TA,734.0,GasA,734,674,2.0,TA,
2550,20,RL,39290,Pave,AllPub,1Fam,10,5,Ex,2008,Ex,TA,5095.0,GasA,5095,0,3.0,TA,
2551,180,RM,3675,Pave,AllPub,TwnhsE,6,5,Gd,2005,TA,TA,547.0,GasA,1072,0,2.0,TA,
2552,20,RL,6400,Pave,AllPub,1Fam,5,7,TA,1959,TA,TA,960.0,GasA,960,0,1.0,TA,
2553,90,RL,6882,Pave,AllPub,Duplex,4,3,,1955,TA,TA,0.0,GasA,1152,0,0.0,,
2554,90,RL,8741,Pave,AllPub,Duplex,5,6,TA,1946,TA,TA,1195.0,GasA,1195,0,0.0,,
2555,40,RL,10042,Pave,AllPub,1Fam,6,8,TA,1920,TA,TA,660.0,GasA,740,125,1.0,TA,
2556,20,RL,8172,Pave,AllPub,1Fam,4,5,TA,1955,TA,TA,768.0,GasA,768,0,1.0,TA,
2557,20,RL,8172,Pave,AllPub,1Fam,4,5,TA,1955,TA,TA,864.0,GasA,864,0,2.0,TA,
2558,90,RL,10890,Pave,AllPub,Duplex,5,6,TA,1923,TA,TA,1296.0,Grav,1296,1296,0.0,,
2559,30,RL,7223,Pave,AllPub,1Fam,5,5,TA,1926,TA,TA,1290.0,GasA,1422,0,1.0,TA,
2560,50,RL,6821,Pave,AllPub,1Fam,6,7,TA,1921,TA,TA,651.0,GasA,759,539,1.0,TA,
2561,70,RL,4000,Pave,AllPub,1Fam,7,8,Gd,1930,TA,TA,531.0,GasA,567,531,1.0,TA,
2562,70,RL,6720,Pave,AllPub,1Fam,6,7,TA,1921,TA,TA,585.0,GasA,851,585,1.0,TA,
2563,70,RL,7155,Pave,AllPub,1Fam,6,8,TA,1926,TA,TA,686.0,GasA,686,775,1.0,TA,
2564,70,RL,7230,Pave,AllPub,1Fam,7,7,TA,1927,TA,TA,851.0,GasA,867,851,2.0,TA,
2565,20,RL,13108,Pave,AllPub,1Fam,5,5,,1951,TA,TA,0.0,GasA,1226,0,2.0,TA,
2566,50,RL,7810,Pave,AllPub,1Fam,4,6,TA,1930,TA,Gd,930.0,GasA,1230,525,1.0,TA,
2567,190,RL,6221,Pave,AllPub,2fmCon,5,5,TA,1941,TA,TA,728.0,GasA,760,595,2.0,TA,
2568,20,RL,25485,Pave,AllPub,1Fam,6,4,TA,1960,TA,Fa,1560.0,GasA,1560,0,2.0,TA,
2569,20,RL,21579,Pave,AllPub,1Fam,6,6,Gd,1968,TA,TA,1488.0,GasA,1488,0,2.0,TA,
2570,160,RM,1782,Pave,AllPub,Twnhs,6,6,Gd,1980,TA,Gd,516.0,GasA,529,516,2.0,TA,
2571,20,RL,17871,Pave,AllPub,1Fam,4,5,Gd,1995,TA,TA,1680.0,GasA,1680,0,2.0,TA,
2572,120,RM,3907,Pave,AllPub,TwnhsE,8,5,Gd,1988,TA,TA,1004.0,GasA,1020,0,2.0,TA,
2573,20,RL,20693,Pave,AllPub,1Fam,7,5,Gd,1971,TA,TA,1696.0,GasA,1696,0,2.0,TA,
2574,20,RL,18044,Pave,AllPub,1Fam,8,5,Gd,1986,Gd,TA,279.0,GasA,2726,0,2.0,Gd,
2575,50,RM,7000,Pave,AllPub,1Fam,6,7,TA,1940,TA,TA,720.0,GasA,720,495,2.0,TA,
2576,50,RM,7288,Pave,AllPub,1Fam,5,7,TA,1925,Gd,Gd,936.0,GasA,936,665,0.0,,
2577,70,RM,9060,Pave,AllPub,1Fam,5,6,Gd,1923,TA,TA,859.0,GasA,942,886,,,
2578,30,RM,3672,Pave,AllPub,1Fam,5,7,TA,1922,TA,TA,816.0,GasA,816,0,1.0,Fa,
2579,50,RM,11067,Pave,AllPub,1Fam,2,4,,1939,TA,TA,0.0,GasA,640,0,1.0,Fa,
2580,190,C (all),8250,Pave,AllPub,2fmCon,5,6,TA,1895,TA,Gd,957.0,GasA,1034,957,0.0,,
2581,20,C (all),6565,Pave,AllPub,1Fam,4,6,TA,1957,TA,TA,1073.0,GasA,1073,0,2.0,TA,
2582,30,C (all),6060,Pave,AllPub,1Fam,5,9,TA,1930,Gd,TA,837.0,GasA,1001,0,1.0,Po,
2583,120,RM,5568,Pave,AllPub,TwnhsE,8,5,Gd,2006,Gd,TA,1573.0,GasA,1625,0,2.0,TA,
2584,85,RL,12150,Pave,AllPub,1Fam,6,6,Gd,1979,TA,TA,1001.0,GasA,1299,0,2.0,TA,
2585,20,RL,10000,Pave,AllPub,1Fam,5,5,Gd,2002,Gd,TA,1441.0,GasA,1392,0,3.0,TA,
2586,20,RL,12864,Pave,AllPub,1Fam,7,5,Gd,2002,Gd,TA,1409.0,GasA,1409,0,2.0,TA,
2587,20,RL,9928,Pave,AllPub,1Fam,7,5,Gd,1991,TA,TA,1454.0,GasA,1478,0,2.0,TA,
2588,80,RL,8750,Pave,AllPub,1Fam,7,6,TA,1975,TA,TA,852.0,GasA,918,0,1.0,TA,
2589,85,RL,8410,Pave,AllPub,1Fam,6,6,Gd,1974,TA,TA,970.0,GasA,1026,0,2.0,TA,
2590,120,RL,4054,Pave,AllPub,TwnhsE,7,6,Gd,1987,Gd,TA,1501.0,GasA,1501,0,2.0,TA,
2591,20,RL,19958,Pave,AllPub,1Fam,6,8,TA,1958,TA,Gd,585.0,GasA,2279,0,2.0,TA,
2592,20,RL,8368,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,1689.0,GasA,1689,0,2.0,TA,
2593,20,RL,8298,Pave,AllPub,1Fam,8,5,Gd,2006,Gd,TA,1546.0,GasA,1564,0,2.0,TA,
2594,20,RL,10331,Pave,AllPub,1Fam,7,7,Gd,1985,TA,TA,1265.0,GasA,1240,0,2.0,TA,
2595,20,RL,6718,Pave,AllPub,1Fam,8,5,Ex,2001,Gd,TA,1267.0,GasA,1312,0,2.0,TA,
2596,20,RL,11305,Pave,AllPub,1Fam,8,5,Gd,2002,Gd,TA,1922.0,GasA,1922,0,3.0,TA,
2597,20,RL,7777,Pave,AllPub,1Fam,6,5,Ex,1996,Gd,TA,1491.0,GasA,1491,0,2.0,TA,
2598,60,RL,11800,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,1122.0,GasA,1146,1340,2.0,TA,
2599,20,RL,12633,Pave,AllPub,1Fam,10,5,Ex,2006,Ex,TA,1824.0,GasA,1824,0,3.0,TA,
2600,20,RL,43500,Pave,AllPub,1Fam,3,5,,1953,TA,TA,0.0,GasA,2034,0,4.0,TA,
2601,120,RM,6710,Pave,AllPub,TwnhsE,6,5,Ex,1996,TA,TA,920.0,GasA,936,0,2.0,TA,
2602,160,RM,1504,Pave,AllPub,Twnhs,4,4,TA,1972,TA,TA,546.0,GasA,546,546,1.0,TA,
2603,180,RM,1533,Pave,AllPub,Twnhs,4,5,Gd,1970,TA,TA,530.0,GasA,530,462,1.0,TA,
2604,160,RM,1495,Pave,AllPub,TwnhsE,4,6,TA,1970,TA,TA,546.0,GasA,546,546,0.0,,
2605,160,RM,1890,Pave,AllPub,Twnhs,4,3,TA,1976,TA,TA,546.0,GasA,546,546,1.0,TA,
2606,85,RL,9129,Pave,AllPub,1Fam,5,5,Gd,1977,TA,TA,923.0,GasA,1008,0,2.0,TA,
2607,80,RL,15957,Pave,AllPub,1Fam,6,6,Gd,1977,TA,TA,1244.0,GasA,1356,0,2.0,TA,
2608,20,RL,33983,Pave,AllPub,1Fam,5,6,TA,1977,TA,Fa,1160.0,GasA,1676,0,2.0,TA,
2609,60,RL,8286,Pave,AllPub,1Fam,5,7,Gd,1977,TA,TA,716.0,GasA,716,716,2.0,TA,
2610,85,RL,6723,Pave,AllPub,1Fam,5,7,Gd,1971,TA,TA,796.0,GasA,796,0,0.0,,
2611,20,RL,27697,Pave,AllPub,1Fam,4,3,TA,1961,TA,TA,1396.0,GasA,1608,0,1.0,Fa,
2612,20,RL,11000,Pave,AllPub,1Fam,5,6,Gd,1976,TA,TA,1090.0,GasA,1178,0,2.0,TA,
2613,20,RL,11625,Pave,AllPub,1Fam,5,7,Gd,1983,TA,TA,816.0,GasA,816,0,1.0,TA,
2614,20,RL,10447,Pave,AllPub,1Fam,5,6,TA,1984,TA,TA,864.0,GasA,887,0,1.0,TA,
2615,20,RL,11027,Pave,AllPub,1Fam,6,5,TA,1954,TA,TA,1178.0,GasA,1293,0,2.0,TA,
2616,20,RL,10533,Pave,AllPub,1Fam,6,6,TA,1956,TA,Gd,1008.0,GasA,1024,0,1.0,TA,
2617,20,RL,11765,Pave,AllPub,1Fam,5,5,TA,1957,TA,TA,1617.0,GasA,1797,0,3.0,TA,
2618,20,RL,39384,Pave,AllPub,1Fam,6,6,Gd,1957,TA,TA,1705.0,GasA,1390,0,2.0,TA,
2619,20,RL,11727,Pave,AllPub,1Fam,7,6,TA,1969,TA,Gd,1851.0,GasA,1851,0,2.0,TA,
2620,60,RL,8238,Pave,AllPub,1Fam,6,5,TA,1997,TA,TA,813.0,GasA,813,712,2.0,TA,
2621,60,RL,13041,Pave,AllPub,1Fam,6,5,Gd,1995,TA,TA,781.0,GasA,781,890,2.0,TA,
2622,60,RL,9783,Pave,AllPub,1Fam,6,5,Gd,1996,TA,TA,821.0,GasA,821,955,2.0,TA,
2623,60,RL,13128,Pave,AllPub,1Fam,8,5,Gd,2005,Gd,TA,1074.0,GasA,1074,990,2.0,TA,
2624,60,RL,13751,Pave,AllPub,1Fam,7,5,Gd,2005,Gd,TA,1700.0,GasA,1700,512,3.0,TA,
2625,160,RL,13108,Pave,AllPub,1Fam,8,5,Gd,1994,Gd,TA,2062.0,GasA,2079,608,2.0,TA,
2626,20,RL,8076,Pave,AllPub,1Fam,6,6,Gd,1993,TA,TA,1160.0,GasA,1169,0,2.0,TA,
2627,120,RL,3701,Pave,AllPub,TwnhsE,8,5,Gd,1987,TA,TA,1191.0,GasA,1204,0,2.0,TA,
2628,60,RL,16023,Pave,AllPub,1Fam,9,5,Ex,2005,Gd,Ex,1398.0,GasA,1414,1384,3.0,TA,
2629,60,RL,18062,Pave,AllPub,1Fam,10,5,Ex,2006,Ex,TA,1528.0,GasA,1528,1862,3.0,TA,
2630,60,RL,12292,Pave,AllPub,1Fam,9,5,Ex,2006,Gd,TA,1094.0,GasA,1102,1371,3.0,TA,
2631,60,RL,16052,Pave,AllPub,1Fam,10,5,Ex,2006,Ex,TA,1850.0,GasA,1850,848,3.0,TA,
2632,60,RL,15922,Pave,AllPub,1Fam,9,5,Ex,2005,Gd,TA,1390.0,GasA,1390,1405,3.0,TA,
2633,120,RL,8147,Pave,AllPub,TwnhsE,9,5,Ex,2005,Gd,TA,1714.0,GasA,1714,0,2.0,TA,
2634,20,RL,18261,Pave,AllPub,1Fam,9,5,Ex,2005,Ex,TA,1910.0,GasA,2000,0,3.0,TA,
2635,85,RL,10464,Pave,AllPub,1Fam,6,6,Gd,1980,TA,TA,988.0,GasA,1102,0,2.0,TA,
2636,60,RL,10530,Pave,AllPub,1Fam,7,5,TA,1978,TA,TA,945.0,GasA,945,912,2.0,TA,
2637,85,RL,9927,Pave,AllPub,1Fam,7,5,Ex,1976,Gd,TA,1047.0,GasA,1083,0,2.0,TA,
2638,60,FV,9512,Pave,AllPub,1Fam,7,5,Gd,2005,Gd,TA,960.0,GasA,960,1358,2.0,TA,
2639,80,RL,10530,Pave,AllPub,1Fam,6,6,TA,1975,TA,TA,675.0,GasA,1109,766,2.0,TA,
2640,20,RL,10000,Pave,AllPub,1Fam,6,6,TA,1974,TA,TA,1103.0,GasA,1103,0,2.0,TA,
2641,20,RL,7200,Pave,AllPub,1Fam,4,4,TA,1971,TA,TA,864.0,GasA,874,0,2.0,TA,
2642,120,RH,8773,Pave,AllPub,TwnhsE,6,5,Gd,2002,Gd,TA,1487.0,GasA,1419,0,2.0,TA,
2643,160,RM,2760,Pave,AllPub,TwnhsE,6,5,TA,1973,TA,TA,525.0,GasA,525,567,2.0,TA,
2644,160,RM,2160,Pave,AllPub,TwnhsE,5,6,TA,1973,TA,TA,765.0,GasA,765,600,2.0,TA,
2645,160,RM,1890,Pave,AllPub,Twnhs,6,7,TA,1972,TA,TA,494.0,GasA,494,536,1.0,TA,
2646,160,RM,1680,Pave,AllPub,Twnhs,6,5,TA,1972,TA,TA,483.0,GasA,483,465,1.0,TA,
2647,160,RM,1680,Pave,AllPub,Twnhs,6,5,TA,1972,TA,TA,525.0,GasA,525,567,1.0,TA,
2648,120,RL,4043,Pave,AllPub,TwnhsE,6,5,Gd,1975,TA,TA,1069.0,GasA,1069,0,2.0,TA,
2649,20,RL,7514,Pave,AllPub,1Fam,5,7,TA,1967,TA,TA,943.0,GasA,1387,0,1.0,TA,
2650,120,RL,2280,Pave,AllPub,Twnhs,7,7,TA,1976,TA,TA,1055.0,GasA,1055,0,1.0,TA,
2651,160,RL,2179,Pave,AllPub,Twnhs,6,5,Gd,1976,TA,TA,855.0,GasA,855,601,2.0,TA,
2652,60,RL,16387,Pave,AllPub,1Fam,9,5,Ex,2006,Gd,TA,1738.0,GasA,1738,851,3.0,TA,
2653,20,RL,16163,Pave,AllPub,1Fam,8,5,Gd,2004,Gd,TA,1618.0,GasA,1618,0,3.0,TA,
2654,20,RL,12228,Pave,AllPub,1Fam,7,5,Ex,2006,Gd,TA,1721.0,GasA,1740,0,3.0,TA,
2655,20,RL,14780,Pave,AllPub,1Fam,9,5,Ex,2005,Ex,TA,1868.0,GasA,1868,0,3.0,TA,
2656,60,RL,13975,Pave,AllPub,1Fam,9,5,Gd,2005,Gd,TA,1090.0,GasA,1117,1089,3.0,TA,
2657,60,RL,9942,Pave,AllPub,1Fam,9,5,Ex,2005,Ex,TA,1606.0,GasA,1625,466,2.0,TA,
2658,60,RL,12867,Pave,AllPub,1Fam,8,5,Ex,2005,Gd,TA,1209.0,GasA,1209,1044,2.0,TA,
2659,60,RL,10672,Pave,AllPub,1Fam,8,5,Ex,2006,Gd,TA,1054.0,GasA,1054,1335,3.0,TA,
2660,60,RL,11643,Pave,AllPub,1Fam,8,5,Ex,2005,Gd,TA,1524.0,GasA,1544,814,3.0,TA,
2661,20,RL,13758,Pave,AllPub,1Fam,9,5,Ex,2005,Ex,TA,1792.0,GasA,1792,0,3.0,TA,
2662,20,RL,14828,Pave,AllPub,1Fam,9,5,Ex,2004,Ex,TA,1780.0,GasA,1780,0,3.0,TA,
2663,60,RL,13215,Pave,AllPub,1Fam,8,5,Gd,2004,Gd,TA,1420.0,GasA,1426,488,3.0,TA,
2664,120,RL,5911,Pave,AllPub,TwnhsE,9,5,Ex,2005,Ex,TA,1560.0,GasA,1565,0,2.0,TA,
2665,20,RL,7740,Pave,AllPub,TwnhsE,9,5,Ex,2006,Gd,TA,1686.0,GasA,1686,0,3.0,TA,
2666,120,RL,6373,Pave,AllPub,TwnhsE,9,5,Ex,2006,Ex,TA,1666.0,GasA,1666,0,2.0,TA,
2667,60,RL,10237,Pave,AllPub,1Fam,6,5,Gd,2005,Gd,TA,728.0,GasA,728,728,2.0,TA,
2668,60,RL,10237,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,738.0,GasA,738,754,2.0,TA,
2669,20,RL,11660,Pave,AllPub,1Fam,6,5,Gd,2006,Gd,TA,1326.0,GasA,1326,0,2.0,TA,
2670,60,RL,11631,Pave,AllPub,1Fam,8,5,Gd,2004,Gd,TA,1052.0,GasA,1052,1321,3.0,TA,
2671,60,RL,9073,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,738.0,GasA,738,754,2.0,TA,
2672,120,RL,3087,Pave,AllPub,TwnhsE,7,5,Gd,2006,Gd,TA,1220.0,GasA,1364,0,2.0,TA,
2673,120,RL,2938,Pave,AllPub,TwnhsE,7,5,Gd,2002,Gd,TA,1368.0,GasA,1511,0,2.0,TA,
2674,120,RM,3072,Pave,AllPub,TwnhsE,7,5,Gd,2004,Gd,TA,1365.0,GasA,1548,0,2.0,TA,
2675,120,RL,3010,Pave,AllPub,TwnhsE,7,5,Gd,2005,Gd,TA,1142.0,GasA,1142,0,2.0,TA,
2676,60,RL,9171,Pave,AllPub,1Fam,7,5,Gd,2004,Gd,TA,848.0,GasA,848,750,2.0,TA,
2677,60,RL,8658,Pave,AllPub,1Fam,6,5,Gd,2000,TA,TA,982.0,GasA,1008,881,2.0,TA,
2678,60,RL,12104,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,1035.0,GasA,1082,1240,3.0,TA,
2679,60,RL,9660,Pave,AllPub,1Fam,8,5,Gd,1998,Gd,TA,1044.0,GasA,1079,897,3.0,TA,
